Team,Date,Score
Gen.G,3/17/2024 11:49,17086.30555
Top Esports,3/17/2024 12:08,19586.20976
MAD Lions KOI,3/17/2024 17:52,6163.852726
Fnatic,3/17/2024 19:38,24953.29931
G2 Esports,3/17/2024 19:38,2957.372118
paiN Gaming,3/17/2024 19:56,5735.018301
Team Liquid,3/17/2024 20:06,13420.55191
Team Liquid,3/17/2024 20:58,18152.85809
Team Liquid,3/17/2024 21:43,19663.20824
Fnatic,3/18/2024 16:58,15746.74249
G2 Esports,3/18/2024 17:44,17908.70214
MAD Lions KOI,3/18/2024 18:28,22341.26586
Weibo Gaming,3/19/2024 9:18,6765.242779
Weibo Gaming,3/19/2024 10:06,18892.07696
Weibo Gaming,3/19/2024 10:55,9215.506482
Movistar R7,3/19/2024 22:04,7102.343111
Movistar R7,3/19/2024 22:52,6909.944968
Movistar R7,3/19/2024 23:37,2829.418233
Movistar R7,3/20/2024 0:33,2069.483189
Movistar R7,3/20/2024 1:22,2416.172802
Gen.G,3/20/2024 8:06,17676.22001
Gen.G,3/20/2024 8:52,18818.36835
PSG Talon,3/20/2024 9:09,2951.513302
LNG Esports,3/20/2024 9:17,19600.57765
PSG Talon,3/20/2024 10:03,10788.40029
LNG Esports,3/20/2024 10:07,20656.717
T1,3/20/2024 10:35,23735.16582
PSG Talon,3/20/2024 10:53,10629.33982
Bilibili Gaming,3/20/2024 11:17,18576.88221
T1,3/20/2024 11:21,20261.4064
PSG Talon,3/20/2024 11:44,11937.73357
Bilibili Gaming,3/20/2024 12:02,5854.178858
Bilibili Gaming,3/20/2024 12:55,19588.57402
Hanwha Life Esports,3/21/2024 8:05,10088.98368
Hanwha Life Esports,3/21/2024 9:07,22901.21208
Hanwha Life Esports,3/21/2024 9:59,26291.89716
Dplus KIA,3/21/2024 11:32,12056.87044
Dplus KIA,3/21/2024 12:33,9051.49531
Gen.G,3/22/2024 8:05,22244.37894
Gen.G,3/22/2024 8:54,25077.08197
Top Esports,3/22/2024 9:35,18399.83313
Top Esports,3/22/2024 10:25,15085.03807
Weibo Gaming,3/22/2024 11:19,15386.96469
Weibo Gaming,3/22/2024 12:21,19253.64686
Fnatic,3/22/2024 16:50,3858.059317
G2 Esports,3/22/2024 17:44,17957.41509
MAD Lions KOI,3/22/2024 18:29,4588.887966
100 Thieves,3/22/2024 20:08,3837.19784
Team Liquid,3/22/2024 20:08,20126.01517
100 Thieves,3/22/2024 20:51,20668.75762
Team Liquid,3/22/2024 20:51,6626.711432
paiN Gaming,3/22/2024 21:18,6036.303142
Team Liquid,3/22/2024 21:46,16746.19106
100 Thieves,3/22/2024 21:46,9456.474638
paiN Gaming,3/22/2024 22:24,2639.680398
100 Thieves,3/22/2024 22:49,6109.179731
Team Liquid,3/22/2024 22:49,18475.18686
paiN Gaming,3/22/2024 23:16,5553.91732
paiN Gaming,3/23/2024 0:15,4258.49234
Hanwha Life Esports,3/23/2024 6:08,23091.77792
Dplus KIA,3/23/2024 6:08,7836.519343
Dplus KIA,3/23/2024 7:03,7372.785519
Hanwha Life Esports,3/23/2024 7:03,24677.53341
T1,3/23/2024 8:46,20866.72509
LNG Esports,3/23/2024 9:18,24531.74296
T1,3/23/2024 9:32,17774.68529
LNG Esports,3/23/2024 10:07,20201.96084
Bilibili Gaming,3/23/2024 11:17,22077.71693
Bilibili Gaming,3/23/2024 12:10,18095.25628
Fnatic,3/23/2024 16:05,14784.05464
MAD Lions KOI,3/23/2024 17:55,16880.61896
G2 Esports,3/23/2024 18:42,7917.18759
FlyQuest,3/23/2024 20:10,15999.13528
FlyQuest,3/23/2024 21:07,14148.20683
FlyQuest,3/23/2024 21:55,15398.31068
Fukuoka SoftBank HAWKS gaming,3/24/2024 9:07,2932.438078
PSG Talon,3/24/2024 9:07,10794.45982
Top Esports,3/24/2024 9:27,8344.837732
Fukuoka SoftBank HAWKS gaming,3/24/2024 10:04,9000.661038
PSG Talon,3/24/2024 10:04,4191.671514
Top Esports,3/24/2024 10:33,17151.97426
PSG Talon,3/24/2024 11:03,8536.2637
Fukuoka SoftBank HAWKS gaming,3/24/2024 11:03,3997.629911
Top Esports,3/24/2024 11:26,16081.16828
Fukuoka SoftBank HAWKS gaming,3/24/2024 11:53,10877.16916
PSG Talon,3/24/2024 11:53,3141.620752
PSG Talon,3/24/2024 12:51,9818.714061
Fukuoka SoftBank HAWKS gaming,3/24/2024 12:51,5398.245019
Fnatic,3/25/2024 17:46,5766.134069
MAD Lions KOI,3/25/2024 17:46,20558.84711
G2 Esports,3/25/2024 18:27,6350.768287
Weibo Gaming,3/26/2024 9:17,17076.44163
Weibo Gaming,3/26/2024 10:25,21284.51307
Movistar R7,3/26/2024 22:08,1916.691433
Movistar R7,3/26/2024 23:08,8205.463747
Movistar R7,3/27/2024 0:03,1428.541426
Movistar R7,3/27/2024 0:49,7453.797197
Movistar R7,3/27/2024 1:37,6510.287501
LNG Esports,3/27/2024 9:16,7478.226024
LNG Esports,3/27/2024 10:10,17713.18696
LNG Esports,3/27/2024 11:05,22601.70299
Top Esports,3/27/2024 11:17,15435.89326
Top Esports,3/27/2024 12:07,13039.87978
Fukuoka SoftBank HAWKS gaming,3/28/2024 9:04,11085.03782
Fukuoka SoftBank HAWKS gaming,3/28/2024 9:51,3004.88156
Fukuoka SoftBank HAWKS gaming,3/28/2024 10:47,10154.30863
Fukuoka SoftBank HAWKS gaming,3/28/2024 11:39,2566.999621
Fukuoka SoftBank HAWKS gaming,3/28/2024 12:30,13190.45209
Hanwha Life Esports,3/30/2024 6:10,25947.50298
Hanwha Life Esports,3/30/2024 7:09,17366.55283
Hanwha Life Esports,3/30/2024 8:01,25448.18084
PSG Talon,3/30/2024 9:06,10692.22805
PSG Talon,3/30/2024 9:55,11004.48722
PSG Talon,3/30/2024 10:52,10493.55485
paiN Gaming,3/30/2024 16:21,6400.344531
paiN Gaming,3/30/2024 17:19,7056.600384
paiN Gaming,3/30/2024 18:12,2798.005726
Fnatic,3/30/2024 18:48,17733.8748
paiN Gaming,3/30/2024 19:10,3999.883281
Fnatic,3/30/2024 19:34,15003.95238
paiN Gaming,3/30/2024 20:20,7834.81884
Team Liquid,3/30/2024 20:22,12627.40863
Team Liquid,3/30/2024 21:13,17094.38588
Team Liquid,3/30/2024 22:05,14698.30045
Dplus KIA,3/31/2024 6:08,15748.88235
Dplus KIA,3/31/2024 7:10,7987.133471
Dplus KIA,3/31/2024 8:14,7188.361812
Fukuoka SoftBank HAWKS gaming,3/31/2024 9:09,10360.35125
Dplus KIA,3/31/2024 9:17,22190.18541
Dplus KIA,3/31/2024 10:04,22595.88888
Fukuoka SoftBank HAWKS gaming,3/31/2024 10:12,4295.337121
Fukuoka SoftBank HAWKS gaming,3/31/2024 11:14,5725.186827
Fukuoka SoftBank HAWKS gaming,3/31/2024 12:12,10464.7638
Fukuoka SoftBank HAWKS gaming,3/31/2024 13:10,10124.56172
G2 Esports,3/31/2024 16:51,16864.44727
MAD Lions KOI,3/31/2024 16:51,8797.109508
MAD Lions KOI,3/31/2024 17:37,10158.82264
G2 Esports,3/31/2024 17:37,14927.84542
FlyQuest,3/31/2024 20:17,3908.387312
Team Liquid,3/31/2024 20:17,20489.73205
FlyQuest,3/31/2024 21:03,15529.18394
Team Liquid,3/31/2024 21:03,9084.690629
Team Liquid,3/31/2024 21:53,13655.6586
FlyQuest,3/31/2024 21:53,7246.157798
FlyQuest,3/31/2024 22:47,5338.584347
Team Liquid,3/31/2024 22:47,18852.90115
Weibo Gaming,4/1/2024 10:23,20433.74291
Weibo Gaming,4/1/2024 11:13,25264.15964
Weibo Gaming,4/1/2024 12:07,7220.148301
Weibo Gaming,4/1/2024 13:00,8711.837993
Weibo Gaming,4/1/2024 14:17,18144.67495
Fnatic,4/1/2024 17:42,3816.430504
G2 Esports,4/1/2024 17:42,20206.54826
G2 Esports,4/1/2024 18:25,15223.01658
Fnatic,4/1/2024 18:25,7600.808317
MAD Lions KOI,4/2/2024 17:38,4886.009954
MAD Lions KOI,4/2/2024 18:28,17214.4825
MAD Lions KOI,4/2/2024 19:14,19793.60381
Gen.G,4/3/2024 8:12,16604.97582
Dplus KIA,4/3/2024 8:12,10898.38399
Dplus KIA,4/3/2024 9:05,20262.32474
Gen.G,4/3/2024 9:05,7302.201796
Gen.G,4/3/2024 10:02,16582.44098
Dplus KIA,4/3/2024 10:02,10011.44033
Vikings Esports,4/3/2024 10:05,9376.1624
GAM Esports,4/3/2024 10:05,3715.990285
LNG Esports,4/3/2024 10:19,6364.936142
Weibo Gaming,4/3/2024 10:19,23721.62661
Dplus KIA,4/3/2024 10:56,12593.65373
Gen.G,4/3/2024 10:56,10769.69259
Vikings Esports,4/3/2024 10:57,8415.145823
GAM Esports,4/3/2024 10:57,3159.687421
LNG Esports,4/3/2024 11:18,5566.511386
Weibo Gaming,4/3/2024 11:18,20038.73871
Gen.G,4/3/2024 11:57,21490.55762
Dplus KIA,4/3/2024 11:57,9963.06082
LNG Esports,4/3/2024 12:14,16105.17242
Weibo Gaming,4/3/2024 12:14,9039.416267
Weibo Gaming,4/3/2024 13:04,6181.030314
LNG Esports,4/3/2024 13:04,25009.61037
LNG Esports,4/3/2024 13:57,8787.533742
Weibo Gaming,4/3/2024 13:57,18527.08385
T1,4/4/2024 8:12,15247.86056
Hanwha Life Esports,4/4/2024 8:12,17412.77366
T1,4/4/2024 9:09,7836.227048
Hanwha Life Esports,4/4/2024 9:09,19878.93239
T1,4/4/2024 10:11,8359.435107
Hanwha Life Esports,4/4/2024 10:11,21921.05156
GAM Esports,4/5/2024 3:06,11301.32265
GAM Esports,4/5/2024 4:01,5591.62735
GAM Esports,4/5/2024 4:55,11393.80463
GAM Esports,4/5/2024 5:54,9534.348623
Vikings Esports,4/5/2024 7:13,3834.757855
Vikings Esports,4/5/2024 8:09,9266.504379
Vikings Esports,4/5/2024 9:07,9860.610077
Vikings Esports,4/5/2024 9:58,10384.40496
Weibo Gaming,4/5/2024 10:17,6465.147462
Weibo Gaming,4/5/2024 11:15,11088.32679
Weibo Gaming,4/5/2024 12:11,11055.15171
GAM Esports,4/6/2024 6:09,9222.587246
Gen.G,4/6/2024 6:12,14763.10369
Hanwha Life Esports,4/6/2024 6:12,17731.66789
GAM Esports,4/6/2024 6:57,8680.839148
Gen.G,4/6/2024 7:08,16464.03367
Hanwha Life Esports,4/6/2024 7:08,9809.411289
GAM Esports,4/6/2024 7:57,13046.86084
Hanwha Life Esports,4/6/2024 8:10,18295.77358
Gen.G,4/6/2024 8:10,20336.85145
Hanwha Life Esports,4/6/2024 9:15,10499.68385
Gen.G,4/6/2024 9:15,22767.29206
Fukuoka SoftBank HAWKS gaming,4/6/2024 9:16,9085.917296
Fukuoka SoftBank HAWKS gaming,4/6/2024 10:16,10133.34798
Bilibili Gaming,4/6/2024 10:20,21064.87391
Bilibili Gaming,4/6/2024 11:15,7821.147477
Fukuoka SoftBank HAWKS gaming,4/6/2024 11:15,10158.28642
Bilibili Gaming,4/6/2024 12:08,21642.21008
Bilibili Gaming,4/6/2024 13:02,21073.1774
Fnatic,4/6/2024 15:08,8202.540773
Fnatic,4/6/2024 15:53,18817.18662
Fnatic,4/6/2024 16:44,16716.78115
MAD Lions KOI,4/6/2024 17:37,12313.15213
MAD Lions KOI,4/6/2024 18:22,7669.330911
Movistar R7,4/6/2024 22:17,2096.21609
Movistar R7,4/6/2024 23:01,1886.626279
Movistar R7,4/6/2024 23:47,2265.635749
Vikings Esports,4/7/2024 6:06,3390.132904
GAM Esports,4/7/2024 6:06,8833.128534
T1,4/7/2024 6:11,20093.30226
Dplus KIA,4/7/2024 6:11,11263.69151
Dplus KIA,4/7/2024 7:06,10093.88374
T1,4/7/2024 7:06,17257.26451
Vikings Esports,4/7/2024 7:09,9849.75563
GAM Esports,4/7/2024 7:09,2702.508511
Dplus KIA,4/7/2024 8:02,11811.43143
T1,4/7/2024 8:02,19686.92699
Vikings Esports,4/7/2024 8:09,5336.90156
GAM Esports,4/7/2024 8:09,8191.655082
Vikings Esports,4/7/2024 9:13,3407.664574
GAM Esports,4/7/2024 9:13,9911.028903
PSG Talon,4/7/2024 9:17,11256.06881
Fukuoka SoftBank HAWKS gaming,4/7/2024 9:17,3030.172129
PSG Talon,4/7/2024 10:10,12549.79098
Fukuoka SoftBank HAWKS gaming,4/7/2024 10:10,0
Top Esports,4/7/2024 10:16,19104.01627
Fukuoka SoftBank HAWKS gaming,4/7/2024 10:58,1766.524895
PSG Talon,4/7/2024 10:58,10697.00697
Top Esports,4/7/2024 11:15,19113.4317
Top Esports,4/7/2024 12:16,23354.85301
G2 Esports,4/7/2024 15:08,15604.21266
G2 Esports,4/7/2024 16:06,8702.304053
paiN Gaming,4/7/2024 16:17,3195.391462
G2 Esports,4/7/2024 16:57,21099.45683
paiN Gaming,4/7/2024 17:32,9434.225637
G2 Esports,4/7/2024 17:38,13057.48239
paiN Gaming,4/7/2024 18:32,2595.036119
paiN Gaming,4/7/2024 19:40,2513.05793
Fnatic,4/8/2024 15:06,3650.607383
Fnatic,4/8/2024 15:56,16550.48127
Fnatic,4/8/2024 16:44,22940.39667
Fnatic,4/8/2024 17:27,18858.90893
Bilibili Gaming,4/11/2024 10:18,21479.7376
Top Esports,4/11/2024 10:18,6449.3292
Top Esports,4/11/2024 11:15,16184.83033
Bilibili Gaming,4/11/2024 11:15,10252.17144
Bilibili Gaming,4/11/2024 12:11,21881.74769
Top Esports,4/11/2024 12:11,3567.985437
Top Esports,4/11/2024 13:12,22073.5421
Bilibili Gaming,4/11/2024 13:12,11133.44567
Bilibili Gaming,4/11/2024 14:07,16752.50101
Top Esports,4/11/2024 14:07,10252.6707
Hanwha Life Esports,4/13/2024 6:22,17382.76444
T1,4/13/2024 6:22,13789.07495
T1,4/13/2024 7:24,18120.99854
Hanwha Life Esports,4/13/2024 7:24,10298.25321
T1,4/13/2024 8:21,21048.7328
Hanwha Life Esports,4/13/2024 8:21,7808.332369
Hanwha Life Esports,4/13/2024 9:17,8918.057726
T1,4/13/2024 9:17,20979.95916
Fnatic,4/13/2024 15:08,3767.560901
Fnatic,4/13/2024 15:58,7708.98545
Fnatic,4/13/2024 16:48,18592.65576
Fnatic,4/13/2024 17:43,16025.01446
Fnatic,4/13/2024 18:28,18302.89216
Gen.G,4/14/2024 6:25,24220.79198
T1,4/14/2024 6:25,4395.182454
T1,4/14/2024 7:32,16351.46987
Gen.G,4/14/2024 7:32,12037.9693
Gen.G,4/14/2024 8:26,5093.165031
T1,4/14/2024 8:26,22688.54193
Gen.G,4/14/2024 9:25,22295.60051
T1,4/14/2024 9:25,5522.588754
Top Esports,4/14/2024 10:15,20974.29764
T1,4/14/2024 10:19,3148.309886
Gen.G,4/14/2024 10:19,21541.07196
Top Esports,4/14/2024 11:11,11852.33737
Top Esports,4/14/2024 12:05,19483.64379
Top Esports,4/14/2024 12:56,22391.94638
G2 Esports,4/14/2024 15:12,4581.85765
Fnatic,4/14/2024 15:12,21204.79383
G2 Esports,4/14/2024 15:59,13146.2576
Fnatic,4/14/2024 15:59,11167.08049
paiN Gaming,4/14/2024 16:17,6691.5596
Fnatic,4/14/2024 16:47,8677.436635
G2 Esports,4/14/2024 16:47,15563.93432
paiN Gaming,4/14/2024 17:10,8033.712089
Fnatic,4/14/2024 17:35,10287.42307
G2 Esports,4/14/2024 17:35,18612.96407
paiN Gaming,4/14/2024 18:08,2854.567073
paiN Gaming,4/14/2024 18:56,6379.704059
Bilibili Gaming,4/20/2024 9:01,14683.81881
Top Esports,4/20/2024 9:01,11953.02969
Top Esports,4/20/2024 10:11,3579.503195
Bilibili Gaming,4/20/2024 10:11,26912.44871
Top Esports,4/20/2024 11:02,18431.55007
Bilibili Gaming,4/20/2024 11:02,11910.15369
Bilibili Gaming,4/20/2024 12:03,20199.8887
Top Esports,4/20/2024 12:03,6055.013979
paiN Gaming,4/20/2024 16:19,3573.789972
paiN Gaming,4/20/2024 18:22,10323.38791
paiN Gaming,4/20/2024 19:20,3909.614231
paiN Gaming,4/20/2024 20:28,4724.757984
FlyQuest,5/1/2024 8:16,11659.09234
PSG Talon,5/1/2024 8:16,6857.844411
FlyQuest,5/1/2024 9:20,18898.42436
PSG Talon,5/1/2024 9:20,3580.507716
PSG Talon,5/1/2024 10:13,3240.499764
FlyQuest,5/1/2024 10:13,20629.77306
T1,5/1/2024 11:26,16166.37359
T1,5/1/2024 12:10,16784.78135
Fnatic,5/2/2024 8:12,19016.1232
GAM Esports,5/2/2024 8:12,2736.529002
GAM Esports,5/2/2024 9:04,2142.090033
Fnatic,5/2/2024 9:04,19889.72575
Top Esports,5/2/2024 10:13,23020.75718
Top Esports,5/2/2024 11:04,21927.47871
T1,5/3/2024 8:10,20213.70652
FlyQuest,5/3/2024 8:10,5427.641235
FlyQuest,5/3/2024 8:47,5394.488546
T1,5/3/2024 8:47,23171.85726
Top Esports,5/3/2024 9:40,16509.62469
Fnatic,5/3/2024 9:40,7876.515997
Fnatic,5/3/2024 10:27,18375.67863
Top Esports,5/3/2024 10:27,3934.865711
Top Esports,5/3/2024 11:14,17777.34371
Fnatic,5/3/2024 11:14,6534.399875
PSG Talon,5/4/2024 8:09,10598.14356
PSG Talon,5/4/2024 9:02,12719.24414
GAM Esports,5/4/2024 9:50,4094.036451
GAM Esports,5/4/2024 10:33,9578.08599
GAM Esports,5/4/2024 11:30,11093.40659
FlyQuest,5/5/2024 8:10,6280.912937
PSG Talon,5/5/2024 8:10,8795.968084
FlyQuest,5/5/2024 9:03,2076.129429
PSG Talon,5/5/2024 9:03,11900.81103
Fnatic,5/5/2024 9:55,19686.38229
GAM Esports,5/5/2024 9:55,2222.989196
Fnatic,5/5/2024 10:47,16480.58855
GAM Esports,5/5/2024 10:47,5872.698617
Team Liquid,5/7/2024 9:16,4262.671954
Top Esports,5/7/2024 9:16,20306.93682
Top Esports,5/7/2024 10:03,20475.65338
Team Liquid,5/7/2024 10:03,3372.197287
Top Esports,5/7/2024 10:46,20685.54543
Team Liquid,5/7/2024 10:46,5056.658892
Gen.G,5/8/2024 9:11,21017.94558
Fnatic,5/8/2024 9:11,6545.728689
Fnatic,5/8/2024 9:57,8005.778372
Gen.G,5/8/2024 9:57,15344.88889
Fnatic,5/8/2024 11:01,5184.128886
Gen.G,5/8/2024 11:01,21744.11149
Bilibili Gaming,5/9/2024 9:19,22452.04703
PSG Talon,5/9/2024 9:19,2951.234803
Bilibili Gaming,5/9/2024 10:04,10031.61133
PSG Talon,5/9/2024 10:04,9083.764409
Bilibili Gaming,5/9/2024 10:57,19698.04351
PSG Talon,5/9/2024 10:57,4320.275727
PSG Talon,5/9/2024 11:41,8980.542431
Bilibili Gaming,5/9/2024 11:41,7813.932823
Bilibili Gaming,5/9/2024 12:31,25640.25107
PSG Talon,5/9/2024 12:31,1924.41265
G2 Esports,5/10/2024 9:13,7366.550416
T1,5/10/2024 9:13,22641.45172
G2 Esports,5/10/2024 10:13,19096.72842
T1,5/10/2024 10:13,6693.989699
T1,5/10/2024 11:02,5283.779168
G2 Esports,5/10/2024 11:02,21003.02405
T1,5/10/2024 11:49,21777.72111
G2 Esports,5/10/2024 11:49,5051.805976
G2 Esports,5/10/2024 12:33,6225.57496
T1,5/10/2024 12:33,20584.3227
Fnatic,5/11/2024 4:11,4133.336147
Team Liquid,5/11/2024 4:11,17533.33142
Fnatic,5/11/2024 4:59,15198.54171
Team Liquid,5/11/2024 4:59,6979.348553
Team Liquid,5/11/2024 5:48,17691.88713
Fnatic,5/11/2024 5:48,5138.802485
Fnatic,5/11/2024 6:36,6118.351381
Team Liquid,5/11/2024 6:36,15258.21827
Gen.G,5/11/2024 7:32,19586.85792
Top Esports,5/11/2024 7:32,7989.84575
Top Esports,5/11/2024 8:22,8395.907348
Gen.G,5/11/2024 8:22,19243.06577
Top Esports,5/11/2024 9:11,23758.98253
Gen.G,5/11/2024 9:11,7133.883108
Gen.G,5/11/2024 9:58,5987.0096
Top Esports,5/11/2024 9:58,24255.27683
Gen.G,5/11/2024 10:44,20045.68395
Top Esports,5/11/2024 10:44,8446.163635
G2 Esports,5/12/2024 4:10,18322.55601
PSG Talon,5/12/2024 4:10,5299.309992
G2 Esports,5/12/2024 4:59,21271.05309
PSG Talon,5/12/2024 4:59,2275.267302
PSG Talon,5/12/2024 5:38,2192.08567
G2 Esports,5/12/2024 5:38,16855.79891
Bilibili Gaming,5/12/2024 6:32,20344.89021
T1,5/12/2024 6:32,7723.819906
Bilibili Gaming,5/12/2024 7:20,3691.378212
T1,5/12/2024 7:20,21148.47864
Bilibili Gaming,5/12/2024 8:08,23826.37676
T1,5/12/2024 8:08,6096.221958
T1,5/12/2024 8:58,9550.113387
Bilibili Gaming,5/12/2024 8:58,17678.33604
Top Esports,5/14/2024 9:10,3602.3214
G2 Esports,5/14/2024 9:10,22513.65831
Top Esports,5/14/2024 9:57,5886.233475
G2 Esports,5/14/2024 9:57,18183.95062
G2 Esports,5/14/2024 10:40,15883.1222
Top Esports,5/14/2024 10:40,7737.587301
T1,5/15/2024 9:10,17453.81837
Team Liquid,5/15/2024 9:10,7367.375821
Team Liquid,5/15/2024 9:58,10560.26075
T1,5/15/2024 9:58,15599.27036
Team Liquid,5/15/2024 11:00,16077.10163
T1,5/15/2024 11:00,8314.364171
T1,5/15/2024 11:54,20592.67639
Team Liquid,5/15/2024 11:54,5196.053984
Gen.G,5/16/2024 9:11,6469.241457
Bilibili Gaming,5/16/2024 9:11,25098.56511
Gen.G,5/16/2024 10:05,21673.53562
Bilibili Gaming,5/16/2024 10:05,6929.231136
Bilibili Gaming,5/16/2024 10:53,7432.205567
Gen.G,5/16/2024 10:53,22068.66791
Bilibili Gaming,5/16/2024 11:41,11086.63111
Gen.G,5/16/2024 11:41,21122.48467
T1,5/17/2024 9:11,24215.72292
G2 Esports,5/17/2024 9:11,5680.42817
G2 Esports,5/17/2024 9:56,12252.08305
T1,5/17/2024 9:56,15753.623
G2 Esports,5/17/2024 10:48,8132.700135
T1,5/17/2024 10:48,21263.73633
Bilibili Gaming,5/18/2024 9:10,17799.88357
T1,5/18/2024 9:10,11394.92173
T1,5/18/2024 9:58,16665.31174
Bilibili Gaming,5/18/2024 9:58,12179.40075
Bilibili Gaming,5/18/2024 10:45,26445.10283
T1,5/18/2024 10:45,6794.88972
T1,5/18/2024 11:27,22756.54059
Bilibili Gaming,5/18/2024 11:27,6986.065707
Bilibili Gaming,5/18/2024 12:24,20856.42739
T1,5/18/2024 12:24,7330.926212
Gen.G,5/19/2024 9:16,16641.41468
Bilibili Gaming,5/19/2024 9:16,10651.7766
Bilibili Gaming,5/19/2024 10:13,5625.028096
Gen.G,5/19/2024 10:13,32396.21306
Bilibili Gaming,5/19/2024 11:11,16337.11793
Gen.G,5/19/2024 11:11,10649.30618
Gen.G,5/19/2024 12:09,20805.51309
Bilibili Gaming,5/19/2024 12:09,6861.445476
Weibo Gaming,6/1/2024 12:33,14348.42361
Weibo Gaming,6/1/2024 13:34,9845.25068
Weibo Gaming,6/1/2024 14:30,10239.33322
paiN Gaming,6/1/2024 16:22,7133.099316
Top Esports,6/2/2024 11:16,24964.03027
Top Esports,6/2/2024 12:04,17923.37899
paiN Gaming,6/2/2024 18:11,3614.520195
LNG Esports,6/3/2024 9:19,20188.14054
LNG Esports,6/3/2024 10:11,23245.72647
Weibo Gaming,6/3/2024 11:16,21532.22154
Weibo Gaming,6/3/2024 12:04,8118.769706
Weibo Gaming,6/3/2024 12:57,20811.12909
Bilibili Gaming,6/6/2024 12:42,20917.14618
Bilibili Gaming,6/6/2024 13:35,23223.20733
Fukuoka SoftBank HAWKS gaming,6/7/2024 10:22,8898.29128
Fukuoka SoftBank HAWKS gaming,6/7/2024 11:09,10762.50473
LNG Esports,6/7/2024 11:17,5517.969796
Top Esports,6/7/2024 11:17,20646.87388
Top Esports,6/7/2024 12:04,12573.44866
LNG Esports,6/7/2024 12:04,14028.1618
Weibo Gaming,6/8/2024 11:19,7799.375071
Fukuoka SoftBank HAWKS gaming,6/8/2024 12:08,9003.624642
Weibo Gaming,6/8/2024 12:11,15940.73831
Fukuoka SoftBank HAWKS gaming,6/8/2024 12:58,10519.44577
Weibo Gaming,6/8/2024 13:00,6822.398261
paiN Gaming,6/8/2024 16:15,9484.684993
MAD Lions KOI,6/8/2024 18:07,7689.96851
G2 Esports,6/8/2024 18:07,15635.89528
Fnatic,6/8/2024 18:57,15129.66425
MAD Lions KOI,6/9/2024 16:59,13389.26133
Fnatic,6/9/2024 18:01,15684.00108
paiN Gaming,6/9/2024 18:45,2484.925274
G2 Esports,6/9/2024 18:59,9273.261879
Bilibili Gaming,6/10/2024 11:35,16491.3429
Bilibili Gaming,6/10/2024 12:43,18871.07948
Fnatic,6/10/2024 15:09,16115.44131
G2 Esports,6/10/2024 16:58,6859.895385
MAD Lions KOI,6/10/2024 18:54,13720.88389
Movistar R7,6/11/2024 22:45,6739.220108
Movistar R7,6/11/2024 23:39,2792.139341
Dplus KIA,6/12/2024 8:11,25735.21725
Hanwha Life Esports,6/12/2024 8:11,4231.689061
Hanwha Life Esports,6/12/2024 8:59,20489.45661
Dplus KIA,6/12/2024 8:59,9597.772082
LNG Esports,6/12/2024 9:16,18305.34081
Dplus KIA,6/12/2024 9:53,19269.69956
Hanwha Life Esports,6/12/2024 9:53,10067.59661
LNG Esports,6/12/2024 10:10,11692.31459
LNG Esports,6/12/2024 11:01,9763.636051
Top Esports,6/12/2024 11:16,27364.30753
Top Esports,6/12/2024 12:08,18352.66365
Movistar R7,6/12/2024 22:41,6021.909486
Movistar R7,6/12/2024 23:33,6655.443782
Weibo Gaming,6/13/2024 9:16,18931.14062
Weibo Gaming,6/13/2024 10:13,24235.89276
Bilibili Gaming,6/13/2024 11:18,13182.72595
Bilibili Gaming,6/13/2024 12:15,17262.43027
Bilibili Gaming,6/13/2024 13:06,22340.99046
Gen.G,6/14/2024 8:10,19888.90693
Gen.G,6/14/2024 9:01,15837.67653
T1,6/14/2024 10:51,17238.71938
T1,6/14/2024 11:50,22514.33871
PSG Talon,6/15/2024 9:12,9907.152751
Dplus KIA,6/15/2024 9:34,19300.8142
Fukuoka SoftBank HAWKS gaming,6/15/2024 10:02,10728.79501
PSG Talon,6/15/2024 10:03,8653.499879
Dplus KIA,6/15/2024 10:24,7775.178979
Fukuoka SoftBank HAWKS gaming,6/15/2024 10:50,8146.588382
Dplus KIA,6/15/2024 11:21,22386.14236
Fnatic,6/15/2024 16:02,17295.17776
MAD Lions KOI,6/15/2024 16:50,6582.627483
G2 Esports,6/15/2024 18:32,10863.54492
paiN Gaming,6/15/2024 19:57,7704.317466
Team Liquid,6/15/2024 20:11,10394.29349
FlyQuest,6/15/2024 20:11,12039.37845
FlyQuest,6/15/2024 21:11,16965.32672
Team Liquid,6/15/2024 21:11,3818.58082
Team Liquid,6/15/2024 22:02,16396.6056
FlyQuest,6/15/2024 22:02,4840.976191
Hanwha Life Esports,6/16/2024 6:07,26733.68116
Hanwha Life Esports,6/16/2024 6:55,9300.504609
Hanwha Life Esports,6/16/2024 7:49,21986.64062
Fukuoka SoftBank HAWKS gaming,6/16/2024 8:13,9203.981372
Fukuoka SoftBank HAWKS gaming,6/16/2024 9:03,8790.58367
LNG Esports,6/16/2024 9:16,18998.498
Gen.G,6/16/2024 9:23,22154.25986
T1,6/16/2024 9:23,7211.643559
LNG Esports,6/16/2024 10:07,13473.61888
T1,6/16/2024 10:10,8449.271368
Gen.G,6/16/2024 10:10,20744.94016
Top Esports,6/16/2024 11:15,20252.46748
Top Esports,6/16/2024 12:02,21410.01318
PSG Talon,6/16/2024 12:10,10038.03085
PSG Talon,6/16/2024 13:01,10662.46877
G2 Esports,6/16/2024 15:57,13607.6508
